,id,lon,lat,z,type_of_entity,EntityHandle,families,non_family_hhs,parks,groceries,services,eating,bars
10282,35P1114,-71.08502009600163,42.36419410990038,454.9063363651712,DUAL__OCCUPANCY,9CED1,False,True,False,False,False,False,False
10283,35P1115,-71.0849872660904,42.364181451498766,454.9063363651712,DUAL__OCCUPANCY,9CED2,False,True,False,False,False,False,False
10284,35P1116,-71.08495443619208,42.36416879308743,454.9063363651712,SINGLE_OCCUPANCY,9CED3,False,True,False,False,False,False,False
10285,35P1117,-71.08492160630668,42.36415613466639,454.9063363651712,DUAL__OCCUPANCY,9CED4,False,True,False,False,False,False,False
10286,35P1118,-71.08488877643421,42.36414347623561,454.9063363651712,DUAL__OCCUPANCY,9CED5,False,True,False,False,False,False,False
10287,35P1119,-71.08485594657463,42.3641308177951,454.9063363651712,DUAL__OCCUPANCY,9CED6,False,True,False,False,False,False,False
10288,35P1126,-71.08477234823977,42.364346454512216,454.9063363651712,SINGLE_OCCUPANCY,9CEEA,False,True,False,False,False,False,False
10289,35P1127,-71.08482311672799,42.36411815934487,454.9063363651712,DUAL__OCCUPANCY,9CEEB,False,True,False,False,False,False,False
10290,35P1128,-71.08572372776193,42.36456410063936,454.9063363651712,FAMILY_OCCUPANCY,9E02C,True,False,False,False,False,False,False
10291,35P1129,-71.08570665879041,42.36458844724636,454.9063363651712,FAMILY_OCCUPANCY,9E02D,True,False,False,False,False,False,False
10292,35P1130,-71.08568958980598,42.364612793850974,454.9063363651712,FAMILY_OCCUPANCY,9E02E,True,False,False,False,False,False,False
10293,35P1131,-71.08567252080864,42.36463714045327,454.9063363651712,FAMILY_OCCUPANCY,9E02F,True,False,False,False,False,False,False
10294,35P1132,-71.08565545179837,42.36466148705318,454.9063363651712,FAMILY_OCCUPANCY,9E030,True,False,False,False,False,False,False
10295,35P1133,-71.08563838277522,42.364685833650775,454.9063363651712,DUAL__OCCUPANCY,9E031,False,True,False,False,False,False,False
10296,35P1134,-71.08562131373911,42.36471018024601,454.9063363651712,DUAL__OCCUPANCY,9E032,False,True,False,False,False,False,False
10297,35P1135,-71.08549420121246,42.36463120677246,454.9063363651712,TRIPLE_OCCUPANCY,9E033,False,True,False,False,False,False,False
10298,35P1136,-71.08546137098016,42.3646185485147,454.9063363651712,TRIPLE_OCCUPANCY,9E034,False,True,False,False,False,False,False
10299,35P1137,-71.08542854076077,42.364605890247205,454.9063363651712,TRIPLE_OCCUPANCY,9E035,False,True,False,False,False,False,False
10300,35P1138,-71.08539571055431,42.36459323196999,454.9063363651712,QUAD_OCCUPANCY,9E036,False,True,False,False,False,False,False
10301,35P1139,-71.08536288036075,42.36458057368304,454.9063363651712,QUAD_OCCUPANCY,9E037,False,True,False,False,False,False,False
10302,35P1140,-71.08533005018012,42.36456791538637,454.9063363651712,QUAD_OCCUPANCY,9E038,False,True,False,False,False,False,False
10303,35P1141,-71.0852972200124,42.36455525707999,454.9063363651712,QUAD_OCCUPANCY,9E039,False,True,False,False,False,False,False
10304,35P1142,-71.08548345761878,42.3643492319494,454.9063363651712,TRIPLE_OCCUPANCY,9E03A,False,True,False,False,False,False,False
10305,35P1143,-71.0854663886079,42.36437357852218,454.9063363651712,TRIPLE_OCCUPANCY,9E03B,False,True,False,False,False,False,False
10306,35P1144,-71.0854493195841,42.36439792509265,454.9063363651712,TRIPLE_OCCUPANCY,9E03C,False,True,False,False,False,False,False
10307,35P1145,-71.08543225054738,42.36442227166074,454.9063363651712,QUAD_OCCUPANCY,9E03D,False,True,False,False,False,False,False
10308,35P1146,-71.08541518149777,42.36444661822651,454.9063363651712,QUAD_OCCUPANCY,9E03E,False,True,False,False,False,False,False
10309,35P1147,-71.0853981124352,42.3644709647899,454.9063363651712,QUAD_OCCUPANCY,9E03F,False,True,False,False,False,False,False
10310,35P1148,-71.08538104335975,42.36449531135096,454.9063363651712,QUAD_OCCUPANCY,9E040,False,True,False,False,False,False,False
10311,35P1149,-71.085807608695,42.36450417696686,454.9063363651712,SINGLE_OCCUPANCY,9E041,False,True,False,False,False,False,False
10312,35P1150,-71.08577477847052,42.36449151879857,454.9063363651712,DUAL__OCCUPANCY,9E042,False,True,False,False,False,False,False
10313,35P1151,-71.08574194825897,42.36447886062054,454.9063363651712,DUAL__OCCUPANCY,9E043,False,True,False,False,False,False,False
10314,35P1152,-71.08570911806032,42.3644662024328,454.9063363651712,SINGLE_OCCUPANCY,9E044,False,True,False,False,False,False,False
10315,35P1153,-71.08567628787459,42.36445354423532,454.9063363651712,DUAL__OCCUPANCY,9E045,False,True,False,False,False,False,False
10316,35P1154,-71.08564345770178,42.36444088602812,454.9063363651712,DUAL__OCCUPANCY,9E046,False,True,False,False,False,False,False
10317,35P1155,-71.0856106275419,42.36442822781122,454.9063363651712,DUAL__OCCUPANCY,9E047,False,True,False,False,False,False,False
10318,35P1162,-71.08552703145769,42.36464386502053,454.9063363651712,SINGLE_OCCUPANCY,9E05B,False,True,False,False,False,False,False
10319,35P1163,-71.08557779739492,42.36441556958459,454.9063363651712,DUAL__OCCUPANCY,9E05C,False,True,False,False,False,False,False
10320,35P1164,-71.08534685549348,42.365122511311895,454.9063363651712,FAMILY_OCCUPANCY,9F19D,True,False,False,False,False,False,False
10321,35P1165,-71.08532978623144,42.36514685786702,454.9063363651712,FAMILY_OCCUPANCY,9F19E,True,False,False,False,False,False,False
10322,35P1166,-71.08531271695648,42.3651712044198,454.9063363651712,FAMILY_OCCUPANCY,9F19F,True,False,False,False,False,False,False
10323,35P1167,-71.08529564766862,42.36519555097023,454.9063363651712,FAMILY_OCCUPANCY,9F1A0,True,False,False,False,False,False,False
10324,35P1168,-71.08527857836782,42.36521989751829,454.9063363651712,FAMILY_OCCUPANCY,9F1A1,True,False,False,False,False,False,False
10325,35P1169,-71.0852615090541,42.36524424406401,454.9063363651712,DUAL__OCCUPANCY,9F1A2,False,True,False,False,False,False,False
10326,35P1170,-71.08524443972749,42.3652685906074,454.9063363651712,DUAL__OCCUPANCY,9F1A3,False,True,False,False,False,False,False
10327,35P1171,-71.0851173265021,42.36518961673728,454.9063363651712,TRIPLE_OCCUPANCY,9F1A4,False,True,False,False,False,False,False
10328,35P1172,-71.08508449604578,42.365176958377376,454.9063363651712,TRIPLE_OCCUPANCY,9F1A5,False,True,False,False,False,False,False
10329,35P1173,-71.08505166560236,42.36516430000777,454.9063363651712,TRIPLE_OCCUPANCY,9F1A6,False,True,False,False,False,False,False
10330,35P1174,-71.08501883517188,42.36515164162843,454.9063363651712,QUAD_OCCUPANCY,9F1A7,False,True,False,False,False,False,False
10331,35P1175,-71.08498600475431,42.365138983239376,454.9063363651712,QUAD_OCCUPANCY,9F1A8,False,True,False,False,False,False,False
10332,35P1176,-71.08495317434966,42.3651263248406,454.9063363651712,QUAD_OCCUPANCY,9F1A9,False,True,False,False,False,False,False
10333,35P1177,-71.08492034395793,42.365113666432094,454.9063363651712,QUAD_OCCUPANCY,9F1AA,False,True,False,False,False,False,False
10334,35P1178,-71.08510658439872,42.36490764186971,454.9063363651712,TRIPLE_OCCUPANCY,9F1AB,False,True,False,False,False,False,False
10335,35P1179,-71.08508951509731,42.364931988390666,454.9063363651712,TRIPLE_OCCUPANCY,9F1AC,False,True,False,False,False,False,False
10336,35P1180,-71.08507244578298,42.36495633490924,454.9063363651712,TRIPLE_OCCUPANCY,9F1AD,False,True,False,False,False,False,False
10337,35P1181,-71.08505537645574,42.3649806814255,454.9063363651712,QUAD_OCCUPANCY,9F1AE,False,True,False,False,False,False,False
10338,35P1182,-71.08503830711557,42.36500502793938,454.9063363651712,QUAD_OCCUPANCY,9F1AF,False,True,False,False,False,False,False
10339,35P1183,-71.0850212377625,42.36502937445093,454.9063363651712,QUAD_OCCUPANCY,9F1B0,False,True,False,False,False,False,False
10340,35P1184,-71.0850041683965,42.36505372096011,454.9063363651712,QUAD_OCCUPANCY,9F1B1,False,True,False,False,False,False,False
10341,35P1185,-71.0854307375182,42.365062587896624,454.9063363651712,SINGLE_OCCUPANCY,9F1B2,False,True,False,False,False,False,False
10342,35P1186,-71.08539790706969,42.3650499296262,454.9063363651712,DUAL__OCCUPANCY,9F1B3,False,True,False,False,False,False,False
10343,35P1187,-71.08536507663412,42.36503727134606,454.9063363651712,DUAL__OCCUPANCY,9F1B4,False,True,False,False,False,False,False
10344,35P1188,-71.08533224621144,42.36502461305619,454.9063363651712,SINGLE_OCCUPANCY,9F1B5,False,True,False,False,False,False,False
10345,35P1189,-71.08529941580169,42.36501195475661,454.9063363651712,DUAL__OCCUPANCY,9F1B6,False,True,False,False,False,False,False
10346,35P1190,-71.08526658540487,42.36499929644731,454.9063363651712,DUAL__OCCUPANCY,9F1B7,False,True,False,False,False,False,False
10347,35P1191,-71.08523375502097,42.36498663812827,454.9063363651712,DUAL__OCCUPANCY,9F1B8,False,True,False,False,False,False,False
10348,35P1198,-71.08515015697134,42.36520227508744,454.9063363651712,SINGLE_OCCUPANCY,9F1CC,False,True,False,False,False,False,False
10349,35P1199,-71.08520092464997,42.36497397979953,454.9063363651712,DUAL__OCCUPANCY,9F1CD,False,True,False,False,False,False,False
10350,35P1200,-71.08502648216428,42.36570577495564,454.9063363651712,FAMILY_OCCUPANCY,A030E,True,False,False,False,False,False,False
10351,35P1201,-71.08502194259742,42.36573300828452,454.9063363651712,FAMILY_OCCUPANCY,A030F,True,False,False,False,False,False,False
10352,35P1202,-71.0850174030271,42.36576024161318,454.9063363651712,FAMILY_OCCUPANCY,A0310,True,False,False,False,False,False,False
10353,35P1203,-71.08501286345331,42.36578747494162,454.9063363651712,FAMILY_OCCUPANCY,A0311,True,False,False,False,False,False,False
10354,35P1204,-71.08500832387607,42.365814708269845,454.9063363651712,FAMILY_OCCUPANCY,A0312,True,False,False,False,False,False,False
10355,35P1205,-71.08500378429534,42.36584194159786,454.9063363651712,DUAL__OCCUPANCY,A0313,False,True,False,False,False,False,False
10356,35P1206,-71.08499924471117,42.36586917492567,454.9063363651712,DUAL__OCCUPANCY,A0314,False,True,False,False,False,False,False
10357,35P1207,-71.08484295820989,42.36582806096155,454.9063363651712,TRIPLE_OCCUPANCY,A0315,False,True,False,False,False,False,False
10358,35P1208,-71.08480623462238,42.36582469446021,454.9063363651712,TRIPLE_OCCUPANCY,A0316,False,True,False,False,False,False,False
10359,35P1209,-71.08476951103835,42.36582132794701,454.9063363651712,TRIPLE_OCCUPANCY,A0317,False,True,False,False,False,False,False
10360,35P1210,-71.08473278745777,42.365817961421946,454.9063363651712,QUAD_OCCUPANCY,A0318,False,True,False,False,False,False,False
10361,35P1211,-71.08469606388066,42.36581459488503,454.9063363651712,QUAD_OCCUPANCY,A0319,False,True,False,False,False,False,False
10362,35P1212,-71.084659340307,42.36581122833625,454.9063363651712,QUAD_OCCUPANCY,A031A,False,True,False,False,False,False,False
10363,35P1213,-71.08462261673681,42.36580786177562,454.9063363651712,QUAD_OCCUPANCY,A031B,False,True,False,False,False,False,False
10364,35P1214,-71.0847002020658,42.36556659212998,454.9063363651712,TRIPLE_OCCUPANCY,A031C,False,True,False,False,False,False,False
10365,35P1215,-71.08469566236504,42.36559382544941,454.9063363651712,TRIPLE_OCCUPANCY,A031D,False,True,False,False,False,False,False
10366,35P1216,-71.0846911226608,42.36562105876864,454.9063363651712,TRIPLE_OCCUPANCY,A031E,False,True,False,False,False,False,False
10367,35P1217,-71.0846865829531,42.365648292087634,454.9063363651712,QUAD_OCCUPANCY,A031F,False,True,False,False,False,False,False
10368,35P1218,-71.08468204324194,42.36567552540644,454.9063363651712,QUAD_OCCUPANCY,A0320,False,True,False,False,False,False,False
10369,35P1219,-71.08467750352732,42.36570275872501,454.9063363651712,QUAD_OCCUPANCY,A0321,False,True,False,False,False,False,False
10370,35P1220,-71.08467296380923,42.36572999204338,454.9063363651712,QUAD_OCCUPANCY,A0322,False,True,False,False,False,False,False
10371,35P1221,-71.08507689352366,42.36562791100395,454.9063363651712,SINGLE_OCCUPANCY,A0323,False,True,False,False,False,False,False
10372,35P1222,-71.08504017004373,42.365624544575184,454.9063363651712,DUAL__OCCUPANCY,A0324,False,True,False,False,False,False,False
10373,35P1223,-71.08500344656726,42.365621178134575,454.9063363651712,DUAL__OCCUPANCY,A0325,False,True,False,False,False,False,False
10374,35P1224,-71.08496672309425,42.3656178116821,454.9063363651712,SINGLE_OCCUPANCY,A0326,False,True,False,False,False,False,False
10375,35P1225,-71.08492999962472,42.36561444521779,454.9063363651712,DUAL__OCCUPANCY,A0327,False,True,False,False,False,False,False
10376,35P1226,-71.08489327615864,42.36561107874159,454.9063363651712,DUAL__OCCUPANCY,A0328,False,True,False,False,False,False,False
10377,35P1227,-71.08485655269601,42.36560771225355,454.9063363651712,DUAL__OCCUPANCY,A0329,False,True,False,False,False,False,False
10378,35P1234,-71.08487968180084,42.36583142745104,454.9063363651712,SINGLE_OCCUPANCY,A033D,False,True,False,False,False,False,False
10379,35P1235,-71.08481982923685,42.36560434575364,454.9063363651712,DUAL__OCCUPANCY,A033E,False,True,False,False,False,False,False
10380,35P1236,-71.08415751816798,42.36562265773417,454.9063363651712,FAMILY_OCCUPANCY,A147F,True,False,False,False,False,False,False
10381,35P1237,-71.08415297822872,42.36564989103708,454.9063363651712,FAMILY_OCCUPANCY,A1480,True,False,False,False,False,False,False
10382,35P1238,-71.084148438286,42.36567712433978,454.9063363651712,FAMILY_OCCUPANCY,A1481,True,False,False,False,False,False,False
10383,35P1239,-71.08414389833979,42.365704357642265,454.9063363651712,FAMILY_OCCUPANCY,A1482,True,False,False,False,False,False,False
10384,35P1240,-71.08413935839015,42.36573159094453,454.9063363651712,FAMILY_OCCUPANCY,A1483,True,False,False,False,False,False,False
10385,35P1241,-71.08413481843702,42.36575882424658,454.9063363651712,DUAL__OCCUPANCY,A1484,False,True,False,False,False,False,False
10386,35P1242,-71.08413027848044,42.36578605754842,454.9063363651712,DUAL__OCCUPANCY,A1485,False,True,False,False,False,False,False
10387,35P1243,-71.08397399270729,42.36574494238146,454.9063363651712,TRIPLE_OCCUPANCY,A1486,False,True,False,False,False,False,False
10388,35P1244,-71.08393726920374,42.36574157559946,454.9063363651712,TRIPLE_OCCUPANCY,A1487,False,True,False,False,False,False,False
10389,35P1245,-71.08390054570366,42.36573820880561,454.9063363651712,TRIPLE_OCCUPANCY,A1488,False,True,False,False,False,False,False
10390,35P1246,-71.08386382220702,42.36573484199989,454.9063363651712,QUAD_OCCUPANCY,A1489,False,True,False,False,False,False,False
10391,35P1247,-71.08382709871387,42.36573147518233,454.9063363651712,QUAD_OCCUPANCY,A148A,False,True,False,False,False,False,False
10392,35P1248,-71.08379037522417,42.3657281083529,454.9063363651712,QUAD_OCCUPANCY,A148B,False,True,False,False,False,False,False
10393,35P1249,-71.08375365173794,42.36572474151161,454.9063363651712,QUAD_OCCUPANCY,A148C,False,True,False,False,False,False,False
10394,35P1250,-71.08383124032815,42.36548347238048,454.9063363651712,TRIPLE_OCCUPANCY,A148D,False,True,False,False,False,False,False
10395,35P1251,-71.08382670025499,42.36551070567394,454.9063363651712,TRIPLE_OCCUPANCY,A148E,False,True,False,False,False,False,False
10396,35P1252,-71.08382216017834,42.36553793896721,454.9063363651712,TRIPLE_OCCUPANCY,A148F,False,True,False,False,False,False,False
10397,35P1253,-71.08381762009826,42.36556517226025,454.9063363651712,QUAD_OCCUPANCY,A1490,False,True,False,False,False,False,False
10398,35P1254,-71.08381308001469,42.365592405553095,454.9063363651712,QUAD_OCCUPANCY,A1491,False,True,False,False,False,False,False
10399,35P1255,-71.08380853992767,42.36561963884569,454.9063363651712,QUAD_OCCUPANCY,A1492,False,True,False,False,False,False,False
10400,35P1256,-71.08380399983717,42.36564687213809,454.9063363651712,QUAD_OCCUPANCY,A1493,False,True,False,False,False,False,False
10401,35P1257,-71.08420793055403,42.36554479414167,454.9063363651712,SINGLE_OCCUPANCY,A1494,False,True,False,False,False,False,False
10402,35P1258,-71.08417120715806,42.36554142743226,454.9063363651712,DUAL__OCCUPANCY,A1495,False,True,False,False,False,False,False
10403,35P1259,-71.08413448376554,42.365538060711,454.9063363651712,DUAL__OCCUPANCY,A1496,False,True,False,False,False,False,False
10404,35P1260,-71.08409776037648,42.365534693977885,454.9063363651712,SINGLE_OCCUPANCY,A1497,False,True,False,False,False,False,False
10405,35P1261,-71.08406103699089,42.36553132723291,454.9063363651712,DUAL__OCCUPANCY,A1498,False,True,False,False,False,False,False
10406,35P1262,-71.08402431360877,42.36552796047607,454.9063363651712,DUAL__OCCUPANCY,A1499,False,True,False,False,False,False,False
10407,35P1263,-71.0839875902301,42.36552459370736,454.9063363651712,DUAL__OCCUPANCY,A149A,False,True,False,False,False,False,False
10408,35P1270,-71.0840107162143,42.36574830915159,454.9063363651712,SINGLE_OCCUPANCY,A14AE,False,True,False,False,False,False,False
10409,35P1271,-71.08395086685489,42.36552122692681,454.9063363651712,DUAL__OCCUPANCY,A14AF,False,True,False,False,False,False,False
10410,35P1272,-71.08336577169926,42.36553221518613,454.9063363651712,FAMILY_OCCUPANCY,A25F0,True,False,False,False,False,False,False
10411,35P1273,-71.08336123142149,42.36555944846543,454.9063363651712,FAMILY_OCCUPANCY,A25F1,True,False,False,False,False,False,False
10412,35P1274,-71.08335669114027,42.36558668174452,454.9063363651712,FAMILY_OCCUPANCY,A25F2,True,False,False,False,False,False,False
10413,35P1275,-71.08335215085559,42.36561391502339,454.9063363651712,FAMILY_OCCUPANCY,A25F3,True,False,False,False,False,False,False
10414,35P1276,-71.08334761056743,42.365641148302025,454.9063363651712,FAMILY_OCCUPANCY,A25F4,True,False,False,False,False,False,False
10415,35P1277,-71.0833430702758,42.36566838158047,454.9063363651712,DUAL__OCCUPANCY,A25F5,False,True,False,False,False,False,False
10416,35P1278,-71.08333852998072,42.36569561485869,454.9063363651712,DUAL__OCCUPANCY,A25F6,False,True,False,False,False,False,False
10417,35P1279,-71.08318224490787,42.365654498594864,454.9063363651712,TRIPLE_OCCUPANCY,A25F7,False,True,False,False,False,False,False
10418,35P1280,-71.08314552148943,42.36565113155697,454.9063363651712,TRIPLE_OCCUPANCY,A25F8,False,True,False,False,False,False,False
10419,35P1281,-71.08310879807445,42.36564776450721,454.9063363651712,TRIPLE_OCCUPANCY,A25F9,False,True,False,False,False,False,False
10420,35P1282,-71.08307207466294,42.36564439744559,454.9063363651712,QUAD_OCCUPANCY,A25FA,False,True,False,False,False,False,False
10421,35P1283,-71.08303535125488,42.3656410303721,454.9063363651712,QUAD_OCCUPANCY,A25FB,False,True,False,False,False,False,False
10422,35P1284,-71.0829986278503,42.365637663286776,454.9063363651712,QUAD_OCCUPANCY,A25FC,False,True,False,False,False,False,False
10423,35P1285,-71.08296190444918,42.36563429618958,454.9063363651712,QUAD_OCCUPANCY,A25FD,False,True,False,False,False,False,False
10424,35P1286,-71.08303949599492,42.36539302752709,454.9063363651712,TRIPLE_OCCUPANCY,A25FE,False,True,False,False,False,False,False
10425,35P1287,-71.08303495558324,42.36542026079694,454.9063363651712,TRIPLE_OCCUPANCY,A25FF,False,True,False,False,False,False,False
10426,35P1288,-71.08303041516812,42.365447494066586,454.9063363651712,TRIPLE_OCCUPANCY,A2600,False,True,False,False,False,False,False
10427,35P1289,-71.08302587474951,42.365474727336,454.9063363651712,QUAD_OCCUPANCY,A2601,False,True,False,False,False,False,False
10428,35P1290,-71.08302133432746,42.36550196060522,454.9063363651712,QUAD_OCCUPANCY,A2602,False,True,False,False,False,False,False
10429,35P1291,-71.08301679390195,42.36552919387422,454.9063363651712,QUAD_OCCUPANCY,A2603,False,True,False,False,False,False,False
10430,35P1292,-71.08301225347296,42.36555642714298,454.9063363651712,QUAD_OCCUPANCY,A2604,False,True,False,False,False,False,False
10431,35P1293,-71.08341618500971,42.36545435192101,454.9063363651712,SINGLE_OCCUPANCY,A2605,False,True,False,False,False,False,False
10432,35P1294,-71.08337946169883,42.36545098495568,454.9063363651712,DUAL__OCCUPANCY,A2606,False,True,False,False,False,False,False
10433,35P1295,-71.08334273839141,42.365447617978525,454.9063363651712,DUAL__OCCUPANCY,A2607,False,True,False,False,False,False,False
10434,35P1296,-71.08330601508746,42.3654442509895,454.9063363651712,SINGLE_OCCUPANCY,A2608,False,True,False,False,False,False,False
10435,35P1297,-71.08326929178696,42.36544088398862,454.9063363651712,DUAL__OCCUPANCY,A2609,False,True,False,False,False,False,False
10436,35P1298,-71.08323256848993,42.36543751697588,454.9063363651712,DUAL__OCCUPANCY,A260A,False,True,False,False,False,False,False
10437,35P1299,-71.08319584519639,42.36543414995127,454.9063363651712,DUAL__OCCUPANCY,A260B,False,True,False,False,False,False,False
10438,35P1306,-71.08321896832979,42.36565786562092,454.9063363651712,SINGLE_OCCUPANCY,A261F,False,True,False,False,False,False,False
10439,35P1307,-71.08315912190628,42.36543078291481,454.9063363651712,DUAL__OCCUPANCY,A2620,False,True,False,False,False,False,False
10440,36P876,-71.08670633969575,42.36423619031807,467.9063363651712,FAMILY_OCCUPANCY,96674,True,False,False,False,False,False,False
10441,36P877,-71.08667350944278,42.36422353240764,467.9063363651712,FAMILY_OCCUPANCY,96675,True,False,False,False,False,False,False
10442,36P878,-71.08664067920273,42.36421087448748,467.9063363651712,FAMILY_OCCUPANCY,96676,True,False,False,False,False,False,False
10443,36P879,-71.08660784897559,42.36419821655761,467.9063363651712,FAMILY_OCCUPANCY,96677,True,False,False,False,False,False,False
10444,36P880,-71.08657501876137,42.36418555861801,467.9063363651712,FAMILY_OCCUPANCY,96678,True,False,False,False,False,False,False
10445,36P881,-71.08654218856006,42.3641729006687,467.9063363651712,DUAL__OCCUPANCY,96679,False,True,False,False,False,False,False
10446,36P882,-71.08650935837166,42.36416024270965,467.9063363651712,DUAL__OCCUPANCY,9667A,False,True,False,False,False,False,False
10447,36P883,-71.08661584808873,42.36406597650458,467.9063363651712,TRIPLE_OCCUPANCY,9667B,False,True,False,False,False,False,False
10448,36P884,-71.08663291657005,42.36404162977088,467.9063363651712,TRIPLE_OCCUPANCY,9667C,False,True,False,False,False,False,False
10449,36P885,-71.08664998503846,42.36401728303482,467.9063363651712,TRIPLE_OCCUPANCY,9667D,False,True,False,False,False,False,False
10450,36P886,-71.08666705349394,42.36399293629643,467.9063363651712,QUAD_OCCUPANCY,9667E,False,True,False,False,False,False,False
10451,36P887,-71.08668412193654,42.36396858955568,467.9063363651712,QUAD_OCCUPANCY,9667F,False,True,False,False,False,False,False
10452,36P888,-71.08670119036618,42.363944242812565,467.9063363651712,QUAD_OCCUPANCY,96680,False,True,False,False,False,False,False
10453,36P889,-71.08671825878294,42.36391989606712,467.9063363651712,QUAD_OCCUPANCY,96681,False,True,False,False,False,False,False
10454,36P890,-71.08699607439496,42.364058004833815,467.9063363651712,TRIPLE_OCCUPANCY,96682,False,True,False,False,False,False,False
10455,36P891,-71.08696324418136,42.36404534700528,467.9063363651712,TRIPLE_OCCUPANCY,96683,False,True,False,False,False,False,False
10456,36P892,-71.08693041398068,42.36403268916703,467.9063363651712,TRIPLE_OCCUPANCY,96684,False,True,False,False,False,False,False
10457,36P893,-71.08689758379292,42.36402003131904,467.9063363651712,QUAD_OCCUPANCY,96685,False,True,False,False,False,False,False
10458,36P894,-71.08686475361807,42.36400737346134,467.9063363651712,QUAD_OCCUPANCY,96686,False,True,False,False,False,False,False
10459,36P895,-71.08683192345615,42.3639947155939,467.9063363651712,QUAD_OCCUPANCY,96687,False,True,False,False,False,False,False
10460,36P896,-71.08679909330712,42.363982057716754,467.9063363651712,QUAD_OCCUPANCY,96688,False,True,False,False,False,False,False
10461,36P897,-71.08678714447635,42.364298394971264,467.9063363651712,SINGLE_OCCUPANCY,96689,False,True,False,False,False,False,False
10462,36P898,-71.08680421294984,42.36427404821304,467.9063363651712,DUAL__OCCUPANCY,9668A,False,True,False,False,False,False,False
10463,36P899,-71.08682128141042,42.36424970145246,467.9063363651712,DUAL__OCCUPANCY,9668B,False,True,False,False,False,False,False
10464,36P900,-71.08683834985808,42.36422535468953,467.9063363651712,SINGLE_OCCUPANCY,9668C,False,True,False,False,False,False,False
10465,36P901,-71.08685541829284,42.36420100792425,467.9063363651712,DUAL__OCCUPANCY,9668D,False,True,False,False,False,False,False
10466,36P902,-71.08687248671467,42.36417666115664,467.9063363651712,DUAL__OCCUPANCY,9668E,False,True,False,False,False,False,False
10467,36P903,-71.08688955512358,42.36415231438668,467.9063363651712,DUAL__OCCUPANCY,9668F,False,True,False,False,False,False,False
10468,36P910,-71.08659877959447,42.36409032323592,467.9063363651712,SINGLE_OCCUPANCY,966A3,False,True,False,False,False,False,False
10469,36P911,-71.08690662351958,42.36412796761434,467.9063363651712,DUAL__OCCUPANCY,966A4,False,True,False,False,False,False,False
10470,36P912,-71.08622387033101,42.36490677404887,467.9063363651712,FAMILY_OCCUPANCY,977E5,True,False,False,False,False,False,False
10471,36P913,-71.08619103981468,42.36489411600712,467.9063363651712,FAMILY_OCCUPANCY,977E6,True,False,False,False,False,False,False
10472,36P914,-71.08615820931125,42.36488145795565,467.9063363651712,FAMILY_OCCUPANCY,977E7,True,False,False,False,False,False,False
10473,36P915,-71.08612537882074,42.364868799894445,467.9063363651712,FAMILY_OCCUPANCY,977E8,True,False,False,False,False,False,False
10474,36P916,-71.08609254834316,42.36485614182351,467.9063363651712,FAMILY_OCCUPANCY,977E9,True,False,False,False,False,False,False
10475,36P917,-71.08605971787848,42.36484348374288,467.9063363651712,DUAL__OCCUPANCY,977EA,False,True,False,False,False,False,False
10476,36P918,-71.08602688742673,42.36483082565251,467.9063363651712,DUAL__OCCUPANCY,977EB,False,True,False,False,False,False,False
10477,36P919,-71.08613337897677,42.36473655986551,467.9063363651712,TRIPLE_OCCUPANCY,977EC,False,True,False,False,False,False,False
10478,36P920,-71.08615044781871,42.36471221319828,467.9063363651712,TRIPLE_OCCUPANCY,977ED,False,True,False,False,False,False,False
10479,36P921,-71.08616751664772,42.36468786652871,467.9063363651712,TRIPLE_OCCUPANCY,977EE,False,True,False,False,False,False,False
10480,36P922,-71.08618458546383,42.36466351985676,467.9063363651712,QUAD_OCCUPANCY,977EF,False,True,False,False,False,False,False
10481,36P923,-71.086201654267,42.364639173182496,467.9063363651712,QUAD_OCCUPANCY,977F0,False,True,False,False,False,False,False
10482,36P924,-71.08621872305727,42.36461482650585,467.9063363651712,QUAD_OCCUPANCY,977F1,False,True,False,False,False,False,False
10483,36P925,-71.08623579183461,42.36459047982687,467.9063363651712,QUAD_OCCUPANCY,977F2,False,True,False,False,False,False,False
10484,36P926,-71.08651360945112,42.36472858970665,467.9063363651712,TRIPLE_OCCUPANCY,977F3,False,True,False,False,False,False,False
10485,36P927,-71.08648077897415,42.3647159317468,467.9063363651712,TRIPLE_OCCUPANCY,977F4,False,True,False,False,False,False,False
10486,36P928,-71.08644794851011,42.3647032737772,467.9063363651712,TRIPLE_OCCUPANCY,977F5,False,True,False,False,False,False,False
10487,36P929,-71.08641511805898,42.36469061579791,467.9063363651712,QUAD_OCCUPANCY,977F6,False,True,False,False,False,False,False
10488,36P930,-71.08638228762076,42.36467795780889,467.9063363651712,QUAD_OCCUPANCY,977F7,False,True,False,False,False,False,False
10489,36P931,-71.08634945719547,42.36466529981013,467.9063363651712,QUAD_OCCUPANCY,977F8,False,True,False,False,False,False,False
10490,36P932,-71.08631662678309,42.364652641801655,467.9063363651712,QUAD_OCCUPANCY,977F9,False,True,False,False,False,False,False
10491,36P933,-71.08630467553525,42.3649689790271,467.9063363651712,SINGLE_OCCUPANCY,977FA,False,True,False,False,False,False,False
10492,36P934,-71.08632174436936,42.364944632335344,467.9063363651712,DUAL__OCCUPANCY,977FB,False,True,False,False,False,False,False
10493,36P935,-71.08633881319054,42.36492028564125,467.9063363651712,DUAL__OCCUPANCY,977FC,False,True,False,False,False,False,False
